Sentence,Sentiment,text_length,pred_label,confidence,pos_score,neg_score,neu_score,sentiment_score
The company expects to open its first online shop in the US in the summer in 2011 .,neutral,18,neutral,0.5889511108398438,0.40217310190200806,0.008875792846083641,0.5889511108398438,0.3932973090559244
The Moscow Metro ( www.mosmetro.ru ) was the first metro system in Europe to implement smart cards together with a new type of magnetic card in 1998 .,neutral,28,neutral,0.7676368355751038,0.22426125407218933,0.008101892657577991,0.7676368355751038,0.21615936141461134
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",negative,21,negative,0.9630458354949951,0.014091265387833118,0.9630458354949951,0.02286287024617195,-0.948954570107162
Net sales revenue per passenger is expected to increase .,positive,10,positive,0.9534491896629333,0.9534491896629333,0.017673105001449585,0.028877686709165573,0.9357760846614838
Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,neutral,17,negative,0.9721020460128784,0.009463413618505001,0.9721020460128784,0.01843448169529438,-0.9626386323943734
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",neutral,20,neutral,0.9110930562019348,0.0787317082285881,0.010175236500799656,0.9110930562019348,0.06855647172778845
`` I warmly welcome Michael Frei to Outotec .,positive,9,positive,0.8154605627059937,0.8154605627059937,0.01124722883105278,0.1732921451330185,0.8042133338749409
ITV share price: Group mulls takeover of Canada's Entertainment One,positive,10,neutral,0.8355382680892944,0.022628862410783768,0.1418328583240509,0.8355382680892944,-0.11920399591326714
"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 .",neutral,29,negative,0.9737486243247986,0.010534618981182575,0.9737486243247986,0.015716787427663803,-0.963214005343616
"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",neutral,22,neutral,0.907996654510498,0.0791051983833313,0.012898086570203304,0.907996654510498,0.066207111813128
Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,neutral,30,negative,0.9596819877624512,0.009639416821300983,0.9596819877624512,0.030678704380989075,-0.9500425709411502
3rd red day in a row ? $TSLA,negative,8,negative,0.6013823747634888,0.048597630113363266,0.6013823747634888,0.35002008080482483,-0.5527847446501255
"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",positive,18,positive,0.9556930065155029,0.9556930065155029,0.02404153347015381,0.020265471190214157,0.9316514730453491
"According to Finnish financial services group Sampo 's CEO , Bj+Ârn Wahlroos , Danish Danske Bank 's acquisition of Sampo Bank for EUR 4bn was the largest cash deal in Finland 's economic history .",neutral,35,positive,0.8086771965026855,0.8086771965026855,0.009073452092707157,0.18224942684173584,0.7996037444099784
"F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey .",neutral,27,positive,0.6710273027420044,0.6710273027420044,0.01485802885144949,0.31411468982696533,0.6561692738905549
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,38,positive,0.9523764252662659,0.9523764252662659,0.019805673509836197,0.02781791053712368,0.9325707517564297
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",neutral,25,negative,0.9744190573692322,0.010466854088008404,0.9744190573692322,0.015114176087081432,-0.9639522032812238
"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR .",neutral,24,neutral,0.9101262092590332,0.07763244211673737,0.0122413644567132,0.9101262092590332,0.06539107766002417
Finnish Componenta has published its new long-term strategy for the period 2011-2015 with the aim of growing together with its customers .,neutral,22,positive,0.7344651818275452,0.7344651818275452,0.006732007022947073,0.2588028013706207,0.7277331748045981
The veneer and plywood industry in Sweden is quite small despite the raw material resources .,neutral,16,neutral,0.8383128643035889,0.04236806184053421,0.11931908875703812,0.8383128643035889,-0.0769510269165039
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",positive,42,positive,0.9409767389297485,0.9409767389297485,0.03660773113369942,0.022415589541196823,0.9043690077960491
"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .",neutral,19,neutral,0.6658468842506409,0.3250914216041565,0.00906165037304163,0.6658468842506409,0.31602977123111486
Rautaruukki aims to find work from the group 's other locations for those who have been made redundant .,neutral,19,negative,0.537036120891571,0.07843495160341263,0.537036120891571,0.3845289647579193,-0.4586011692881584
"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",negative,20,negative,0.9570589065551758,0.022758852690458298,0.9570589065551758,0.020182210952043533,-0.9343000538647175
"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .",negative,26,negative,0.8618226647377014,0.0128965238109231,0.8618226647377014,0.12528075277805328,-0.8489261409267783
Their names have not yet been released .,neutral,8,neutral,0.6433491706848145,0.018851276487112045,0.3377995491027832,0.6433491706848145,-0.31894827261567116
"Also , it is bringing in `` the right kind of people '' to upgrade its human resources .",positive,19,positive,0.9033936262130737,0.9033936262130737,0.007639201823621988,0.08896717429161072,0.8957544243894517
Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .,neutral,16,neutral,0.9530544281005859,0.023539334535598755,0.02340620383620262,0.9530544281005859,0.00013313069939613342
UPDATE 3-Ex-Barclays director accused by US of illegal tips to plumber,negative,11,negative,0.9156980514526367,0.01606951281428337,0.9156980514526367,0.068232461810112,-0.8996285386383533
L&G completes UK's largest medically underwritten bulk pension risk deal,positive,10,neutral,0.83498215675354,0.14380720257759094,0.02121060900390148,0.83498215675354,0.12259659357368946
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",neutral,29,negative,0.9765326976776123,0.008980557322502136,0.9765326976776123,0.01448675524443388,-0.9675521403551102
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",neutral,45,neutral,0.942833662033081,0.04270583763718605,0.014460532926023006,0.942833662033081,0.028245304711163044
The value of the deal was not disclosed .,neutral,9,neutral,0.952373206615448,0.023978814482688904,0.02364802174270153,0.952373206615448,0.00033079273998737335
"HKScan , headquartered in Turku , Finland , is a leading northern European food group with 10,000 employees in nine countries .",neutral,22,neutral,0.7066485285758972,0.2857358455657959,0.007615609094500542,0.7066485285758972,0.27812023647129536
$TSLA I see more downside in next two weeks be careful -20 dollars drop potential vs +10 up moved,negative,19,negative,0.9159948229789734,0.04604040086269379,0.9159948229789734,0.03796479105949402,-0.8699544221162796
"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas .",positive,33,positive,0.7422713041305542,0.7422713041305542,0.007572527509182692,0.2501561641693115,0.7346987766213715
"Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said .",positive,16,positive,0.9574507474899292,0.9574507474899292,0.023267749696969986,0.019281484186649323,0.9341829977929592
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,neutral,27,neutral,0.9416841268539429,0.021377939730882645,0.036937955766916275,0.9416841268539429,-0.01556001603603363
Union and company officials did not return calls yesterday .,neutral,10,negative,0.7472520470619202,0.018568972125649452,0.7472520470619202,0.2341790497303009,-0.7286830749362707
"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .",positive,41,positive,0.9469502568244934,0.9469502568244934,0.018164709210395813,0.03488503396511078,0.9287855476140976
"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .",neutral,30,neutral,0.9426836371421814,0.03841344267129898,0.01890290342271328,0.9426836371421814,0.0195105392485857
Global life science industry is strictly regulated by international and national authorities .,neutral,13,neutral,0.9441665410995483,0.021496662870049477,0.034336868673563004,0.9441665410995483,-0.012840205803513527
"Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services .",positive,29,positive,0.8913024663925171,0.8913024663925171,0.008145038969814777,0.1005525290966034,0.8831574274227023
The company will build altogether 130 new substations by the end of this year .,neutral,15,neutral,0.5638291239738464,0.4272443950176239,0.008926471695303917,0.5638291239738464,0.41831792332232
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",positive,31,positive,0.9498170018196106,0.9498170018196106,0.031515005975961685,0.01866794005036354,0.9183019958436489
His resignation will take effect immediately .,neutral,7,neutral,0.7380209565162659,0.0185396708548069,0.24343939125537872,0.7380209565162659,-0.22489972040057182
Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,neutral,18,neutral,0.7847201228141785,0.20691519975662231,0.008364677429199219,0.7847201228141785,0.1985505223274231
No financial detail were available .,neutral,6,neutral,0.9259502291679382,0.01875961385667324,0.05529016628861427,0.9259502291679382,-0.03653055243194103
"Following the divestment , Fiskars 's Outdoor unit will comprise the brands Gerber , Silva and Buster , and will focus on multi-tools , knives , compasses , mobile lighting , pedometers , and aluminium boats .",neutral,37,neutral,0.9275018572807312,0.06062046065926552,0.011877655982971191,0.9275018572807312,0.04874280467629433
CF2 Pty Ltd became a substantial holder in Renison Consolidated Mines NL on January 25 with 150 million shares ( 7.9 pc ) .,neutral,24,neutral,0.9397110342979431,0.04731389880180359,0.012975075282156467,0.9397110342979431,0.03433882351964712
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",negative,25,negative,0.9751741290092468,0.009912041947245598,0.9751741290092468,0.014913753606379032,-0.9652620870620012
And Ogden reportedly will shell out $ 4.2 million .,neutral,10,neutral,0.9171218276023865,0.030330218374729156,0.05254798009991646,0.9171218276023865,-0.0222177617251873
$GALE Breakout Coming Soon!,positive,4,neutral,0.8556616306304932,0.11283079534769058,0.031507570296525955,0.8556616306304932,0.08132322505116463
"A In August 2007 , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , central Lithuania .",neutral,26,neutral,0.66307532787323,0.32247206568717957,0.014452570118010044,0.66307532787323,0.3080194955691695
"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",positive,50,positive,0.9518004655838013,0.9518004655838013,0.024965763092041016,0.023233706131577492,0.9268347024917603
S&P downgrades Barclays and RBS on government bailout fears,negative,9,negative,0.9554806351661682,0.009405434131622314,0.9554806351661682,0.03511381894350052,-0.9460752010345459
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",positive,33,positive,0.9544607996940613,0.9544607996940613,0.022083844989538193,0.02345545031130314,0.9323769547045231
$BBRY both 1m/6m trends turn bullish today with a resistance level at $11.31. http://stks.co/j1qt6,positive,14,negative,0.47105517983436584,0.42167606949806213,0.47105517983436584,0.10726876556873322,-0.04937911033630371
"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",negative,19,neutral,0.8878839015960693,0.0968453660607338,0.015270745381712914,0.8878839015960693,0.08157462067902088
The expanded company will continue to be called NewPage .,neutral,10,neutral,0.9449405074119568,0.042262669652700424,0.012796876020729542,0.9449405074119568,0.029465793631970882
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,neutral,29,negative,0.9752587080001831,0.009223520755767822,0.9752587080001831,0.015517814084887505,-0.9660351872444153
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral,23,neutral,0.7849112153053284,0.16434048116207123,0.050748296082019806,0.7849112153053284,0.11359218508005142
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",positive,23,positive,0.6437608003616333,0.6437608003616333,0.32887002825737,0.027369095012545586,0.3148907721042633
$PRGN A bottom right here?,neutral,5,neutral,0.7614294290542603,0.060251493006944656,0.1783190667629242,0.7614294290542603,-0.11806757375597954
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,18,positive,0.9511398077011108,0.9511398077011108,0.02730637975037098,0.02155386283993721,0.9238334279507399
$TSLA weakest in todays DT watchlist,negative,6,negative,0.9678473472595215,0.011213966645300388,0.9678473472595215,0.020938662812113762,-0.9566333806142211
"Tesla: Voluntary recall of 2,700 Model X vehicles, due to back seat issue. $TSLA https://t.co/NPAkc3U6GS",negative,15,negative,0.9135141968727112,0.010195473209023476,0.9135141968727112,0.07629034668207169,-0.9033187236636877
The manufacturing will begin in Pietarsaari in the beginning of the year 2009 and the delivery will take place in October 2009 .,neutral,23,neutral,0.9442214965820312,0.04051543399691582,0.015263112261891365,0.9442214965820312,0.025252321735024452
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",neutral,23,negative,0.9760235548019409,0.009349986910820007,0.9760235548019409,0.014626474119722843,-0.9666735678911209
The customers will have an access to integrated propeller and gear packages from one source .,neutral,16,neutral,0.8592131733894348,0.1338585913181305,0.00692829629406333,0.8592131733894348,0.12693029502406716
"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .",neutral,25,neutral,0.9185534715652466,0.07159662991762161,0.00984983891248703,0.9185534715652466,0.06174679100513458
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,31,negative,0.9682819247245789,0.011753320693969727,0.9682819247245789,0.01996474154293537,-0.9565286040306091
The reductions will be implemented mainly in the course of the first half of 2009 .,neutral,16,neutral,0.8226528763771057,0.09591879695653915,0.08142832666635513,0.8226528763771057,0.014490470290184021
$UVXY Put the chum out there at key support then next level down - careful,negative,15,neutral,0.6613938808441162,0.10847095400094986,0.23013514280319214,0.6613938808441162,-0.12166418880224228
Inha Works has invested in its product development and market research .,neutral,12,neutral,0.8183369636535645,0.17457100749015808,0.007091966923326254,0.8183369636535645,0.16747904056683183
"Tesco, Asda sales fall as march of the discounters continues: Kantar",negative,11,negative,0.969038724899292,0.00717085599899292,0.969038724899292,0.023790456354618073,-0.9618678689002991
The first quarter was as expected and was in line with analysts ' forecasts .,neutral,15,positive,0.8926680684089661,0.8926680684089661,0.06456809490919113,0.04276387020945549,0.8280999734997749
"OMEO ( www.omeo.se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral,30,neutral,0.8959275484085083,0.09165583550930023,0.012416676618158817,0.8959275484085083,0.07923915889114141
"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .",positive,30,positive,0.8401908874511719,0.8401908874511719,0.006795784924179316,0.15301334857940674,0.8333951025269926
The shares represented 4.998 % of total share capital and 2.14 % of total voting rights .,neutral,17,neutral,0.9494578242301941,0.03004416450858116,0.020497994497418404,0.9494578242301941,0.009546170011162758
Mobile data transfer is expected to increase explosively in the LTE era .,neutral,13,positive,0.6239764094352722,0.6239764094352722,0.01075251679867506,0.36527106165885925,0.6132238926365972
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,43,positive,0.949716329574585,0.949716329574585,0.02667924202978611,0.023604420945048332,0.9230370875447989
$REN bottoming out again.. Good time to buy,positive,8,positive,0.5249539017677307,0.5249539017677307,0.04562493786215782,0.4294211268424988,0.4793289639055729
"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",neutral,27,neutral,0.8979222774505615,0.09080978482961655,0.011267930269241333,0.8979222774505615,0.07954185456037521
55 workers in +àm+Ñl will be affected by the close-down .,neutral,11,negative,0.83378005027771,0.011582139879465103,0.83378005027771,0.15463776886463165,-0.8221979103982449
Construction is scheduled to start in April-June 2007 and to be completed in early 2008 .,neutral,16,neutral,0.8997307419776917,0.0877528265118599,0.012516415677964687,0.8997307419776917,0.0752364108338952
Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006 .,neutral,40,negative,0.9753178358078003,0.00731681240722537,0.9753178358078003,0.017365440726280212,-0.9680010234005749
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,16,negative,0.9132074117660522,0.07244379073381424,0.9132074117660522,0.014348728582262993,-0.840763621032238
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",positive,22,positive,0.9343753457069397,0.9343753457069397,0.02072521671652794,0.044899459928274155,0.9136501289904118
This is the second successful effort for the financial investor this year .,positive,13,positive,0.9093310236930847,0.9093310236930847,0.014364782720804214,0.07630410045385361,0.8949662409722805
"$RNN day traders flushed out, it should start going up slowly from now on .",positive,15,positive,0.8237543106079102,0.8237543106079102,0.02613711915910244,0.15010863542556763,0.7976171914488077
"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",positive,26,positive,0.876873254776001,0.876873254776001,0.011803665198385715,0.11132309585809708,0.8650695895776153
"`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .",positive,34,positive,0.9491443634033203,0.9491443634033203,0.011896584182977676,0.0389590859413147,0.9372477792203426
Financial terms were n't disclosed .,neutral,6,neutral,0.9336302280426025,0.020020337775349617,0.046349383890628815,0.9336302280426025,-0.026329046115279198
Finnish media group Talentum has issued a profit warning .,neutral,10,negative,0.9647681713104248,0.007524456363171339,0.9647681713104248,0.027707358822226524,-0.9572437149472535
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral,13,neutral,0.858886182308197,0.13023342192173004,0.010880389250814915,0.858886182308197,0.11935303267091513
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,positive,13,positive,0.5528939962387085,0.5528939962387085,0.012028252705931664,0.4350777268409729,0.5408657435327768
The total investment of the project will be approximately EUR 36m .,neutral,12,neutral,0.9046082496643066,0.08675143122673035,0.008640244603157043,0.9046082496643066,0.0781111866235733
`` Demand for sports equipment was good in 2005 .,positive,10,positive,0.9426997303962708,0.9426997303962708,0.014728236943483353,0.042571984231472015,0.9279714934527874
"According to Vauramo , the plant 's lifting equipment is suitable for Asian and for some Chinese trucks .",neutral,19,neutral,0.7208812236785889,0.27195101976394653,0.00716774957254529,0.7208812236785889,0.26478327019140124
How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,positive,9,neutral,0.9430485963821411,0.028752267360687256,0.028199076652526855,0.9430485963821411,0.0005531907081604004
"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .",neutral,22,neutral,0.9467547535896301,0.040722355246543884,0.012522873468697071,0.9467547535896301,0.028199481777846813
"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .",positive,45,positive,0.8830609321594238,0.8830609321594238,0.008762485347688198,0.10817655920982361,0.8742984468117356
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,55,positive,0.9394286274909973,0.9394286274909973,0.03725375607609749,0.023317651823163033,0.9021748714148998
"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",positive,23,positive,0.8656063079833984,0.8656063079833984,0.11381728947162628,0.020576417446136475,0.7517890185117722
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,21,neutral,0.9387900233268738,0.049165721982717514,0.012044211849570274,0.9387900233268738,0.03712151013314724
"The company will pay a dividend of EUR 0.50 per share , a total of EUR 14mn .",neutral,18,neutral,0.944750189781189,0.03823574259877205,0.017014019191265106,0.944750189781189,0.021221723407506943
"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",neutral,30,negative,0.7467502951622009,0.14292410016059875,0.7467502951622009,0.1103256344795227,-0.6038261950016022
"`` We have tailored our solutions to meet Solel 's technical requirements , and the result is both cost-effective manufacturing and highest-quality reflectors . ''",positive,25,positive,0.8703746199607849,0.8703746199607849,0.006998816970735788,0.12262658029794693,0.8633758029900491
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,14,positive,0.9520371556282043,0.9520371556282043,0.027341024950146675,0.02062181569635868,0.9246961306780577
"Net sales in 2010 were about EUR 2.0 billion , of which international operations accounted for roughly a quarter .",neutral,20,neutral,0.9383708834648132,0.03977079689502716,0.021858245134353638,0.9383708834648132,0.017912551760673523
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",negative,17,negative,0.9724392294883728,0.007434779778122902,0.9724392294883728,0.020125940442085266,-0.9650044497102499
The desk will reach its full planned strength of ten persons in autumn 2007 .,neutral,15,neutral,0.772306501865387,0.21845939755439758,0.00923409964889288,0.772306501865387,0.2092252979055047
"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks .",neutral,23,neutral,0.9511740207672119,0.02566010318696499,0.023165887221693993,0.9511740207672119,0.002494215965270996
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,neutral,19,neutral,0.8703058362007141,0.057287342846393585,0.07240689545869827,0.8703058362007141,-0.015119552612304688
The first charging stations will be made available already in 2008 and a whole network is to be ready in 2010 .,neutral,22,neutral,0.799034833908081,0.19325993955135345,0.007705181837081909,0.799034833908081,0.18555475771427155
It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,neutral,20,neutral,0.9023422002792358,0.0872642993927002,0.010393464006483555,0.9023422002792358,0.07687083538621664
"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",neutral,23,negative,0.9767235517501831,0.008484679274260998,0.9767235517501831,0.014791743829846382,-0.9682388724759221
"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",negative,25,negative,0.9575288891792297,0.013354889117181301,0.9575288891792297,0.029116179794073105,-0.9441740000620484
"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",neutral,26,neutral,0.860482394695282,0.1317293643951416,0.0077881948091089725,0.860482394695282,0.12394116958603263
$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,positive,12,neutral,0.8402580618858337,0.10521070659160614,0.05453123524785042,0.8402580618858337,0.05067947134375572
$WMT BULLISH with MACD CROSSOVER with RSI and STO going up - above 73.4$ MA50 res. could run http://stks.co/gGCq,positive,19,positive,0.8960843086242676,0.8960843086242676,0.020014602690935135,0.08390108495950699,0.8760697059333324
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,14,positive,0.952256977558136,0.952256977558136,0.02521428093314171,0.022528745234012604,0.9270426966249943
"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",positive,24,positive,0.9379512071609497,0.9379512071609497,0.013362935744225979,0.04868583008646965,0.9245882714167237
"They can be used to control the speed of electric motors used by industry and municipal engineering , and in power generation using renewable energy .",neutral,26,neutral,0.9322174191474915,0.05397828668355942,0.013804280199110508,0.9322174191474915,0.04017400648444891
Meggitt share price tumbles as profit falls in 'challenging year',negative,10,negative,0.9717796444892883,0.008797711692750454,0.9717796444892883,0.019422616809606552,-0.9629819327965379
"$IMRS - it's important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over",positive,19,positive,0.5416294932365417,0.5416294932365417,0.12951037287712097,0.32886016368865967,0.4121191203594208
"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",neutral,17,negative,0.9733144640922546,0.008428830653429031,0.9733144640922546,0.01825668103992939,-0.9648856334388256
"Under the agreement , Pfizer has been funding Biotie 's research activities on the PDE10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .",neutral,35,neutral,0.7879354953765869,0.2044302076101303,0.007634289097040892,0.7879354953765869,0.19679591851308942
"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .",neutral,53,neutral,0.835296094417572,0.15562129020690918,0.009082666598260403,0.835296094417572,0.14653862360864878
"says Brian Burton , Head of IT Security , Vodafone UK .",neutral,12,neutral,0.8608365654945374,0.10534732043743134,0.033816054463386536,0.8608365654945374,0.0715312659740448
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",neutral,20,negative,0.9701270461082458,0.02070147916674614,0.9701270461082458,0.009171515703201294,-0.9494255669414997
The total need for staff cuts corresponds to about 300 man-years .,neutral,12,negative,0.9634896516799927,0.008825505152344704,0.9634896516799927,0.027684936299920082,-0.954664146527648
"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .",positive,37,positive,0.9268776774406433,0.9268776774406433,0.01298522762954235,0.06013720855116844,0.913892449811101
The estimated annual value of the frame agreement is about EUR 50mn .,neutral,13,neutral,0.9467383027076721,0.0384872630238533,0.014774414710700512,0.9467383027076721,0.02371284831315279
The company expects its net sales in the first half of 2008 to reach the previous year 's level .,positive,20,positive,0.9564173221588135,0.9564173221588135,0.016655493527650833,0.026927238330245018,0.9397618286311626
"In addition to its stake in MegaFon , Telecominvest currently owns 100 % of shares in Web Plus and St. Petersburg Payphones , 51 % in telecom equipment producer Peter-Servis and a number of other minor assets .",neutral,38,neutral,0.9527242183685303,0.029140138998627663,0.01813565194606781,0.9527242183685303,0.011004487052559853
"Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .",positive,39,positive,0.8923057913780212,0.8923057913780212,0.007931776344776154,0.0997624397277832,0.8843740150332451
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,neutral,12,negative,0.9760815501213074,0.008883751928806305,0.9760815501213074,0.01503471378237009,-0.9671977981925011
Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,positive,42,positive,0.9479690194129944,0.9479690194129944,0.026863476261496544,0.02516753226518631,0.9211055431514978
